ORIGIN,DEST,TOTAL_DB1B_PASSENGERS,TOTAL_FARE_WEIGHT,DB1B_RECORDS,AVG_FARE
SAN,AZO,3.0,598.0,3,199.33333333333334
SAN,BDL,3.0,984.18,3,328.06
SAN,BHM,15.0,4368.36,14,291.224
SAN,BIS,2.0,246.5,2,123.25
SAN,BMI,12.0,4909.89,12,409.1575
SAN,BNA,2.0,1294.9,2,647.45
SAN,BOS,3.0,2046.33,3,682.11
SAN,BRO,5.0,1417.0,5,283.4
SAN,BTR,9.0,3236.5,9,359.6111111111111
SAN,BUF,7.0,2391.1400000000003,7,341.5914285714286
SAN,BWI,3.0,888.63,3,296.21
SAN,CHA,15.0,5904.67,15,393.6446666666667
SAN,CID,11.0,3462.81,11,314.8009090909091
SAN,CLE,5.0,1699.09,5,339.818
SAN,CLT,1.0,500.24,1,500.24
SAN,CMH,12.0,4908.66,12,409.055
SAN,CMI,29.0,11033.52,29,380.46620689655174
SAN,COU,16.0,4841.2,16,302.575
SAN,CRP,6.0,1743.0,6,290.5
SAN,CVG,9.0,2736.75,9,304.0833333333333
SAN,CWA,4.0,1887.8600000000001,4,471.96500000000003
SAN,DAB,1.0,264.5,1,264.5
SAN,DAY,18.0,6447.09,18,358.1716666666667
SAN,DCA,1.0,938.61,1,938.61
SAN,DEN,1.0,643.49,1,643.49
SAN,DFW,1.0,601.42,1,601.42
SAN,EVV,23.0,9740.5,23,423.5
SAN,EWR,1.0,175.3,1,175.3
SAN,EYW,2.0,888.8499999999999,2,444.42499999999995
SAN,FAR,6.0,1209.5,6,201.58333333333334
SAN,FAY,2.0,846.27,2,423.135
SAN,FNT,3.0,465.08,3,155.02666666666667
SAN,FSD,1.0,364.0,1,364.0
SAN,FSM,4.0,1530.0,4,382.5
SAN,FWA,5.0,1605.1100000000001,5,321.02200000000005
SAN,GJT,10.0,2619.5,9,261.95
SAN,GNV,12.0,4013.0299999999997,12,334.4191666666666
SAN,GPT,18.0,7125.14,18,395.8411111111111
SAN,GRB,12.0,3643.5,12,303.625
SAN,GRK,9.0,2726.5,8,302.94444444444446
SAN,GRR,16.0,5389.34,15,336.83375
SAN,GSO,4.0,904.7,4,226.175
SAN,GSP,2.0,553.3,2,276.65
SAN,HHH,4.0,1161.0,4,290.25
SAN,HOU,3.0,1315.0,3,438.3333333333333
SAN,HRL,2.0,481.5,2,240.75
SAN,HSV,13.0,4541.09,13,349.3146153846154
SAN,ICT,7.0,2403.0,7,343.2857142857143
SAN,IND,10.0,3564.3199999999997,8,356.43199999999996
SAN,JAN,22.0,7742.11,22,351.9140909090909
SAN,JAX,2.0,825.13,2,412.565
SAN,LAN,6.0,1839.5,5,306.5833333333333
SAN,LAW,1.0,5.5,1,5.5
SAN,LBB,12.0,4023.88,12,335.3233333333333
SAN,LCH,4.0,1091.0,4,272.75
SAN,LEX,28.0,10419.65,28,372.1303571428571
SAN,LFT,10.0,4236.1900000000005,10,423.619
SAN,LIT,25.0,10915.0,24,436.6
SAN,LSE,6.0,2389.58,6,398.2633333333333
SAN,MAF,17.0,5102.22,16,300.1305882352941
SAN,MCI,2.0,382.4,2,191.2
SAN,MEM,3.0,942.46,3,314.15333333333336
SAN,MGM,8.0,2086.7200000000003,8,260.84000000000003
SAN,MHK,10.0,2710.32,10,271.03200000000004
SAN,MKE,4.0,896.74,4,224.185
SAN,MLI,15.0,6853.5,15,456.9
SAN,MOB,13.0,5392.93,13,414.84076923076924
SAN,MQT,7.0,3013.32,7,430.4742857142857
SAN,MSN,16.0,5337.02,15,333.56375
SAN,MYR,3.0,545.97,3,181.99
SAN,OKC,1.0,260.28,1,260.28
SAN,ORD,2.0,1040.5,2,520.25
SAN,ORF,2.0,499.85,2,249.925
SAN,PHX,4.0,344.40999999999997,2,86.10249999999999
SAN,PIA,14.0,3928.95,14,280.6392857142857
SAN,PNS,7.0,2744.27,7,392.0385714285714
SAN,PVD,13.0,3344.31,13,257.25461538461536
SAN,RAP,3.0,1495.0,3,498.3333333333333
SAN,RDU,5.0,292.07,5,58.414
SAN,RIC,15.0,5745.07,15,383.00466666666665
SAN,ROC,5.0,1659.07,5,331.81399999999996
SAN,RST,3.0,879.5,3,293.1666666666667
SAN,SAF,1.0,193.0,1,193.0
SAN,SDF,6.0,1802.3,6,300.3833333333333
SAN,SEA,1.0,127.46,1,127.46
SAN,SGF,47.0,16640.82,40,354.06
SAN,SHV,14.0,6398.39,14,457.02785714285716
SAN,SJT,8.0,4040.94,8,505.1175
SAN,STL,1.0,439.78,1,439.78
SAN,SYR,9.0,2407.05,9,267.45000000000005
SAN,TLH,12.0,3744.16,10,312.0133333333333
SAN,TRI,2.0,481.5,2,240.75
SAN,TUL,8.0,1909.5,8,238.6875
SAN,TUS,6.0,1054.5,6,175.75
SAN,TVC,6.0,2863.58,6,477.2633333333333
SAN,TYS,4.0,1714.03,4,428.5075
SAN,VPS,4.0,1193.0,4,298.25
SAN,XNA,50.0,16737.73,49,334.7546
SAT,ABE,3.0,722.47,3,240.82333333333335
SAT,ABI,3.0,736.5,3,245.5
SAT,AGS,9.0,2659.15,9,295.4611111111111
SAT,ALO,2.0,565.22,1,282.61
SAT,AMA,2.0,616.5,2,308.25
SAT,ATW,11.0,2660.26,10,241.8418181818182
SAT,AVL,2.0,662.42,2,331.21
SAT,AVP,2.0,266.27,2,133.135
SAT,AZO,1.0,169.06,1,169.06
SAT,BFL,3.0,745.0,3,248.33333333333334
SAT,BHM,1.0,327.99,1,327.99
SAT,BIL,4.0,1360.78,4,340.195
SAT,BIS,3.0,978.0,3,326.0
SAT,BMI,6.0,1799.65,6,299.94166666666666
SAT,BOS,1.0,131.0,1,131.0
SAT,BTR,8.0,2312.96,8,289.12
SAT,BUF,1.0,5.5,1,5.5
SAT,BWI,6.0,1418.74,6,236.45666666666668
SAT,CHA,9.0,2333.51,9,259.2788888888889
SAT,CHS,2.0,289.95,2,144.975
SAT,CID,12.0,3977.3199999999997,11,331.4433333333333
SAT,CLE,4.0,1157.19,4,289.2975
SAT,CMH,10.0,3135.99,10,313.599
SAT,CMI,14.0,5334.82,12,381.0585714285714
SAT,COS,3.0,837.5,3,279.1666666666667
SAT,COU,17.0,4493.73,16,264.3370588235294
SAT,CVG,5.0,920.12,4,184.024
SAT,CWA,2.0,558.0,2,279.0
SAT,DAY,20.0,6742.44,19,337.12199999999996
SAT,DCA,2.0,1481.08,2,740.54
SAT,DFW,6.0,986.4200000000001,6,164.40333333333334
SAT,DRO,9.0,3089.93,9,343.3255555555555
SAT,DSM,2.0,647.64,2,323.82
SAT,DTW,2.0,1016.71,2,508.355
SAT,ECP,1.0,6.84,1,6.84
SAT,EGE,1.0,297.42,1,297.42
SAT,ELP,1.0,395.5,1,395.5
SAT,EVV,18.0,6369.82,18,353.87888888888887
SAT,EYW,2.0,656.96,2,328.48
SAT,FAR,14.0,4839.12,13,345.65142857142854
SAT,FAT,3.0,1026.5,3,342.1666666666667
SAT,FAY,9.0,2139.31,9,237.70111111111112
SAT,FLL,2.0,1446.2599999999998,2,723.1299999999999
SAT,FNT,3.0,821.1600000000001,3,273.72
SAT,FSD,8.0,3166.88,8,395.86
SAT,FSM,8.0,2756.5,8,344.5625
SAT,GJT,10.0,2552.07,10,255.20700000000002
SAT,GPT,3.0,513.46,3,171.15333333333334
SAT,GRB,7.0,2175.32,7,310.76000000000005
SAT,GRR,16.0,4579.67,16,286.229375
SAT,GSO,4.0,336.86,2,84.215
SAT,GSP,2.0,494.32,2,247.16
SAT,HPN,4.0,671.25,3,167.8125
SAT,HSV,9.0,2997.81,9,333.09
SAT,ICT,19.0,6101.0,17,321.10526315789474
SAT,IND,13.0,3083.47,13,237.19
SAT,JAN,11.0,2368.0,10,215.27272727272728
SAT,JAX,1.0,205.53,1,205.53
SAT,LAN,6.0,1743.97,6,290.6616666666667
SAT,LAS,1.0,264.18,1,264.18
SAT,LBB,4.0,903.8199999999999,4,225.95499999999998
SAT,LEX,12.0,3566.33,12,297.19416666666666
SAT,LFT,3.0,806.0,3,268.6666666666667
SAT,LIT,5.0,1201.0,5,240.2
SAT,LSE,6.0,1941.31,6,323.5516666666667
SAT,MAF,1.0,233.0,1,233.0
SAT,MCI,4.0,976.5699999999999,4,244.14249999999998
SAT,MCO,1.0,682.97,1,682.97
SAT,MEM,3.0,647.37,3,215.79
SAT,MGM,14.0,4036.2,12,288.3
SAT,MHK,12.0,2330.76,10,194.23000000000002
SAT,MKE,2.0,715.26,2,357.63
SAT,MLI,13.0,4518.79,13,347.59923076923076
SAT,MOB,7.0,2328.04,7,332.57714285714286
SAT,MRY,3.0,1248.68,3,416.2266666666667
SAT,MSN,11.0,3103.28,11,282.11636363636364
SAT,MSP,1.0,540.48,1,540.48
SAT,MYR,3.0,724.56,3,241.51999999999998
SAT,OKC,1.0,105.6,1,105.6
SAT,ORD,1.0,277.53,1,277.53
SAT,PIA,21.0,7632.65,21,363.4595238095238
SAT,PNS,2.0,426.5,2,213.25
SAT,PVD,2.0,334.46,2,167.23
SAT,RAP,4.0,827.0,4,206.75
SAT,RIC,2.0,598.52,2,299.26
SAT,ROC,1.0,5.5,1,5.5
SAT,RST,2.0,650.5,2,325.25
SAT,SAF,1.0,160.5,1,160.5
SAT,SBP,2.0,778.0,2,389.0
SAT,SDF,7.0,2051.9,7,293.12857142857143
SAT,SGF,36.0,9655.35,33,268.20416666666665
SAT,SHV,9.0,2718.5,9,302.05555555555554
SAT,STS,5.0,1335.21,5,267.04200000000003
SAT,SYR,2.0,561.59,2,280.795
SAT,TLH,4.0,1200.59,4,300.1475
SAT,TRI,1.0,368.01,1,368.01
SAT,TUL,1.0,431.0,1,431.0
SAT,TUS,2.0,421.0,2,210.5
SAT,TVC,4.0,1788.04,4,447.01
SAT,TYS,1.0,217.87,1,217.87
SAT,VPS,4.0,1420.72,4,355.18
SAT,XNA,44.0,15409.66,43,350.2195454545454
SAT,YUM,7.0,2688.5,7,384.07142857142856
SAV,ABI,1.0,5.5,1,5.5
SAV,ALB,1.0,277.0,1,277.0
SAV,ALO,1.0,203.04,1,203.04
SAV,ATW,9.0,2495.94,7,277.32666666666665
SAV,AUS,12.0,3929.25,12,327.4375
SAV,BFL,1.0,269.0,1,269.0
SAV,BIL,1.0,351.0,1,351.0
SAV,BNA,1.0,231.0,1,231.0
SAV,BOS,3.0,679.98,3,226.66
SAV,BZN,1.0,351.0,1,351.0
SAV,CID,1.0,395.43,1,395.43
SAV,CLT,4.0,487.53000000000003,4,121.88250000000001
SAV,CMH,5.0,1487.1100000000001,5,297.422
SAV,CMI,3.0,487.86,2,162.62
SAV,CRP,2.0,836.0,2,418.0
SAV,DCA,2.0,1311.0,2,655.5
SAV,DEN,2.0,597.5,2,298.75
SAV,DFW,5.0,1069.48,5,213.89600000000002
SAV,DRO,1.0,342.0,1,342.0
SAV,DSM,1.0,277.0,1,277.0
SAV,DTW,1.0,268.0,1,268.0
SAV,EWR,1.0,452.56,1,452.56
SAV,EYW,5.0,966.4100000000001,5,193.282
SAV,FAR,15.0,5511.38,15,367.42533333333336
SAV,FSD,3.0,1270.3600000000001,3,423.4533333333334
SAV,GRK,2.0,397.5,2,198.75
SAV,HPN,2.0,265.0,2,132.5
SAV,HRL,1.0,407.0,1,407.0
SAV,IAH,8.0,1923.3400000000001,7,240.41750000000002
SAV,ICT,1.0,360.0,1,360.0
SAV,JAC,1.0,409.61,1,409.61
SAV,JFK,3.0,644.0,3,214.66666666666666
SAV,LAS,5.0,1271.91,5,254.382
SAV,LAX,5.0,1971.23,5,394.246
SAV,LCH,3.0,828.5,3,276.1666666666667
SAV,LFT,1.0,158.42,1,158.42
SAV,LGA,2.0,323.53,2,161.765
SAV,LIT,1.0,485.5,1,485.5
SAV,LSE,1.0,328.5,1,328.5
SAV,MAF,1.0,216.0,1,216.0
SAV,MCO,10.0,2300.62,10,230.06199999999998
SAV,MEM,1.0,487.0,1,487.0
SAV,MHK,6.0,1301.5,6,216.91666666666666
SAV,MHT,1.0,5.65,1,5.65
SAV,MIA,442.0,113559.5,241,256.92194570135746
SAV,MSO,2.0,709.5,2,354.75
SAV,MSP,1.0,144.0,1,144.0
SAV,MSY,6.0,1377.15,6,229.525
SAV,OMA,1.0,246.0,1,246.0
SAV,PBI,2.0,359.12,2,179.56
SAV,PHF,1.0,210.5,1,210.5
SAV,PHX,4.0,649.47,4,162.3675
SAV,PWM,1.0,133.0,1,133.0
SAV,RAP,9.0,2838.5,9,315.3888888888889
SAV,RDU,1.0,223.0,1,223.0
SAV,SAN,3.0,999.0,3,333.0
SAV,SAT,2.0,513.0,2,256.5
SAV,SDF,3.0,660.0,2,220.0
SAV,SEA,1.0,5.0,1,5.0
SAV,SFO,1.0,720.0,1,720.0
SAV,SGF,18.0,5160.56,18,286.6977777777778
SAV,SHV,3.0,989.4300000000001,3,329.81
SAV,SJT,2.0,1117.5,2,558.75
SAV,SJU,16.0,4725.91,15,295.369375
SAV,SLC,6.0,2126.46,6,354.41
SAV,STT,23.0,8293.46,22,360.5852173913043
SAV,STX,2.0,683.0,2,341.5
SAV,TPA,21.0,3271.81,16,155.8004761904762
SAV,TUL,1.0,358.0,1,358.0
SAV,TVC,1.0,232.0,1,232.0
SAV,XNA,14.0,4925.04,14,351.7885714285714
SBA,AGS,1.0,213.0,1,213.0
SBA,AUS,4.0,1004.31,4,251.0775
SBA,AVL,4.0,1315.96,4,328.99
SBA,BHM,1.0,263.0,1,263.0
SBA,BRO,1.0,363.0,1,363.0
SBA,BTR,1.0,429.5,1,429.5
SBA,CHA,2.0,527.5,2,263.75
SBA,COU,1.0,5.5,1,5.5
SBA,CWA,1.0,313.0,1,313.0
SBA,DAY,5.0,1790.1599999999999,4,358.032
SBA,DSM,1.0,226.5,1,226.5
SBA,EVV,1.0,1118.0,1,1118.0
SBA,FAR,3.0,754.39,3,251.46333333333334
SBA,FSD,1.0,223.0,1,223.0
SBA,FSM,1.0,422.45,1,422.45
SBA,GJT,1.0,261.0,1,261.0
SBA,GNV,1.0,500.5,1,500.5
SBA,GPT,1.0,340.5,1,340.5
SBA,GRK,1.0,370.39,1,370.39
SBA,HSV,2.0,786.22,2,393.11
SBA,IAH,1.0,281.69,1,281.69
SBA,ICT,1.0,207.0,1,207.0
SBA,LAS,1.0,5.0,1,5.0
SBA,LBB,2.0,468.24,1,234.12
SBA,LCH,1.0,413.9,1,413.9
SBA,LEX,1.0,248.0,1,248.0
SBA,LFT,5.0,2611.5,5,522.3
SBA,LIT,2.0,560.5,2,280.25
SBA,MAF,1.0,300.45,1,300.45
SBA,MHK,1.0,260.52,1,260.52
SBA,MLI,2.0,567.0,2,283.5
SBA,MOB,1.0,437.32,1,437.32
SBA,PHX,3.0,644.0,3,214.66666666666666
SBA,PIA,1.0,404.5,1,404.5
SBA,PNS,1.0,573.0,1,573.0
SBA,RAP,1.0,366.0,1,366.0
SBA,SAT,1.0,5.0,1,5.0
SBA,SDF,1.0,389.48,1,389.48
SBA,SGF,3.0,853.0,3,284.3333333333333
SBA,SHV,1.0,376.5,1,376.5
SBA,SJT,1.0,333.25,1,333.25
SBA,STT,1.0,531.0,1,531.0
SBA,TUL,1.0,546.0,1,546.0
SBA,TUS,6.0,1169.17,6,194.86166666666668
SBA,TYS,1.0,279.0,1,279.0
SBA,XNA,5.0,1122.03,5,224.406
SBN,ABI,1.0,299.0,1,299.0
SBN,AUS,1.0,522.0,1,522.0
SBN,BIL,1.0,382.5,1,382.5
SBN,CLT,3.0,297.21000000000004,3,99.07000000000001
SBN,CRP,1.0,237.0,1,237.0
SBN,FSM,1.0,785.5,1,785.5
SBN,GRK,1.0,432.0,1,432.0
SBN,GSP,1.0,233.5,1,233.5
SBN,HHH,2.0,393.5,2,196.75
SBN,MAF,1.0,427.0,1,427.0
SBN,XNA,1.0,390.5,1,390.5
SBP,ABI,1.0,269.0,1,269.0
SBP,ABQ,15.0,4434.5,14,295.6333333333333
SBP,AGS,1.0,460.86,1,460.86
SBP,AMA,1.0,299.0,1,299.0
SBP,ATL,9.0,3015.53,9,335.05888888888893
SBP,AUS,13.0,4695.08,12,361.15999999999997
SBP,AVL,3.0,1544.5,3,514.8333333333334
SBP,AVP,2.0,926.75,2,463.375
SBP,BHM,1.0,314.0,1,314.0
SBP,BMI,1.0,464.0,1,464.0
SBP,BNA,4.0,2107.04,4,526.76
SBP,BOI,12.0,3268.5,10,272.375
SBP,BOS,12.0,7034.76,10,586.23
SBP,CHA,1.0,266.29,1,266.29
SBP,CHO,1.0,521.0,1,521.0
SBP,CID,3.0,1146.0,3,382.0
SBP,CLE,1.0,640.06,1,640.06
SBP,CLL,1.0,235.99,1,235.99
SBP,CLT,5.0,2703.34,5,540.668
SBP,CMI,2.0,857.0,2,428.5
SBP,COU,6.0,1965.17,6,327.52833333333336
SBP,CVG,2.0,349.0,2,174.5
SBP,DAY,1.0,374.5,1,374.5
SBP,DCA,11.0,4931.03,10,448.2754545454545
SBP,DEN,19.0,4866.0,17,256.10526315789474
SBP,DFW,16.0,5359.33,16,334.958125
SBP,DRO,2.0,446.32,2,223.16
SBP,DSM,4.0,1732.75,4,433.1875
SBP,DTW,12.0,5007.2,11,417.26666666666665
SBP,ECP,1.0,225.0,1,225.0
SBP,ELP,8.0,2164.5,8,270.5625
SBP,ERI,1.0,277.0,1,277.0
SBP,EVV,1.0,429.0,1,429.0
SBP,EWR,9.0,3166.95,9,351.8833333333333
SBP,FAR,3.0,1070.99,3,356.99666666666667
SBP,FLG,3.0,1241.0,3,413.6666666666667
SBP,FSD,1.0,648.0,1,648.0
SBP,GEG,8.0,1542.34,8,192.7925
SBP,GJT,6.0,1536.0,6,256.0
SBP,GNV,1.0,255.5,1,255.5
SBP,GPT,1.0,379.0,1,379.0
SBP,GRK,1.0,216.5,1,216.5
SBP,GRR,5.0,1267.08,5,253.416
SBP,HNL,2.0,352.5,2,176.25
SBP,HSV,1.0,879.27,1,879.27
SBP,IAH,5.0,1857.87,5,371.57399999999996
SBP,ICT,3.0,1040.6399999999999,3,346.87999999999994
SBP,IND,4.0,1821.0,4,455.25
SBP,JAN,1.0,279.0,1,279.0
SBP,JAX,1.0,315.44,1,315.44
SBP,JFK,4.0,1577.67,4,394.4175
SBP,KOA,2.0,950.5,2,475.25
SBP,LAS,7.0,2037.5,7,291.07142857142856
SBP,LBB,1.0,520.36,1,520.36
SBP,LEX,6.0,1866.21,5,311.035
SBP,LFT,1.0,288.5,1,288.5
SBP,LGA,1.0,309.24,1,309.24
SBP,LIT,1.0,349.0,1,349.0
SBP,MCI,8.0,2560.08,8,320.01
SBP,MCO,10.0,6442.55,10,644.255
SBP,MDT,1.0,453.0,1,453.0
SBP,MEM,1.0,624.0,1,624.0
SBP,MGM,1.0,365.0,1,365.0
SBP,MHK,3.0,618.88,3,206.29333333333332
SBP,MIA,7.0,1985.0,7,283.57142857142856
SBP,MKE,4.0,787.77,4,196.9425
SBP,MLI,1.0,309.0,1,309.0
SBP,MSN,1.0,498.0,1,498.0
SBP,MSP,8.0,2792.68,7,349.085
SBP,MSY,1.0,364.2,1,364.2
SBP,MTJ,2.0,248.0,2,124.0
SBP,OGG,4.0,1756.0,4,439.0
SBP,OKC,2.0,1034.0,2,517.0
SBP,OMA,5.0,1233.02,5,246.60399999999998
SBP,ORD,19.0,6175.2,19,325.0105263157895
SBP,PDX,4.0,1110.0,4,277.5
SBP,PHL,13.0,5363.4,13,412.5692307692307
SBP,PHX,488.0,110009.07,300,225.42842213114756
SBP,PIT,1.0,308.5,1,308.5
SBP,PWM,2.0,1026.0,1,513.0
SBP,RDU,4.0,1082.79,4,270.6975
SBP,ROC,2.0,801.0,2,400.5
SBP,RSW,2.0,1764.28,2,882.14
SBP,SAF,5.0,1425.82,5,285.164
SBP,SAT,4.0,982.0,4,245.5
SBP,SDF,2.0,665.0,2,332.5
SBP,SEA,7.0,1972.0,6,281.7142857142857
SBP,SGF,2.0,787.5,2,393.75
SBP,SGU,2.0,584.0,2,292.0
SBP,SJU,2.0,16.5,2,8.25
SBP,SLC,41.0,12006.0,40,292.8292682926829
SBP,STL,6.0,1529.5,5,254.91666666666666
SBP,TLH,1.0,259.0,1,259.0
SBP,TPA,9.0,3350.8599999999997,9,372.31777777777774
SBP,TUL,1.0,947.91,1,947.91
SBP,TUS,26.0,5698.5,23,219.17307692307693
SBP,TVC,1.0,5.76,1,5.76
SBP,TYR,1.0,378.17,1,378.17
SBP,TYS,1.0,5.5,1,5.5
SBP,VPS,1.0,268.13,1,268.13
SBP,XNA,7.0,1562.56,7,223.22285714285712
SBP,YUM,3.0,242.5,3,80.83333333333333
SBY,XNA,4.0,1653.5,4,413.375
SCE,LAN,1.0,295.0,1,295.0
SDF,ABE,1.0,235.0,1,235.0
SDF,ABI,7.0,1770.5,7,252.92857142857142
SDF,ABQ,4.0,1346.0,4,336.5
SDF,AGS,2.0,392.5,2,196.25
SDF,ALO,2.0,501.5,2,250.75
SDF,AMA,3.0,1091.0,3,363.6666666666667
SDF,ANC,3.0,2394.0,3,798.0
SDF,AUS,16.0,5348.63,16,334.289375
SDF,BDL,3.0,806.67,3,268.89
SDF,BFL,1.0,379.0,1,379.0
SDF,BIL,1.0,490.5,1,490.5
SDF,BIS,1.0,198.5,1,198.5
SDF,BOI,3.0,2269.0,3,756.3333333333334
SDF,BOS,26.0,7845.96,25,301.7676923076923
SDF,BPT,3.0,1012.0,3,337.3333333333333
SDF,BTR,5.0,1485.83,5,297.166
SDF,BUF,2.0,346.14,2,173.07
SDF,BUR,6.0,2793.0,6,465.5
SDF,BWI,1.0,251.34,1,251.34
SDF,BZN,2.0,570.0,2,285.0
SDF,CHS,1.0,264.0,1,264.0
SDF,CID,4.0,1070.5,4,267.625
SDF,CLE,2.0,426.5,2,213.25
SDF,CLT,5.0,457.63,5,91.526
SDF,COS,1.0,372.0,1,372.0
SDF,CRP,9.0,2388.0,9,265.3333333333333
SDF,CWA,6.0,1432.0,6,238.66666666666666
SDF,DCA,21.0,4373.94,20,208.28285714285713
SDF,DEN,5.0,1531.0,5,306.2
SDF,DFW,366.0,88704.06,283,242.36081967213113
SDF,DRO,2.0,566.5,2,283.25
SDF,DRT,1.0,333.0,1,333.0
SDF,DSM,3.0,684.5,3,228.16666666666666
SDF,DTW,1.0,335.15,1,335.15
SDF,ELP,4.0,1671.5,4,417.875
SDF,EYW,1.0,473.24,1,473.24
SDF,FAI,5.0,2407.5,5,481.5
SDF,FAR,1.0,352.0,1,352.0
SDF,FAT,1.0,658.0,1,658.0
SDF,FLL,1.0,412.0,1,412.0
SDF,FNT,1.0,328.0,1,328.0
SDF,FSD,5.0,1653.15,5,330.63
SDF,FSM,1.0,218.5,1,218.5
SDF,GEG,3.0,1161.5,3,387.1666666666667
SDF,GJT,2.0,399.0,2,199.5
SDF,GNV,3.0,806.0,3,268.6666666666667
SDF,GPT,3.0,497.52,3,165.84
SDF,GRB,2.0,719.5,2,359.75
SDF,GRK,5.0,1846.5,5,369.3
SDF,HHH,3.0,698.5,3,232.83333333333334
SDF,HNL,7.0,3476.0,7,496.57142857142856
SDF,HOU,5.0,1302.0,5,260.4
SDF,HRL,3.0,991.0,3,330.3333333333333
SDF,IAD,1.0,184.15,1,184.15
SDF,IAH,7.0,2412.02,7,344.57428571428574
SDF,ICT,8.0,2105.54,8,263.1925
SDF,JAN,2.0,371.3,2,185.65
SDF,JAX,1.0,234.77,1,234.77
SDF,JFK,1.0,548.0,1,548.0
SDF,KOA,1.0,342.25,1,342.25
SDF,LAS,21.0,9799.14,21,466.62571428571425
SDF,LAW,1.0,235.0,1,235.0
SDF,LAX,21.0,8962.61,19,426.79095238095243
SDF,LBB,3.0,1257.5,3,419.1666666666667
SDF,LFT,6.0,2229.35,6,371.55833333333334
SDF,LIT,7.0,3288.0,7,469.7142857142857
SDF,LRD,1.0,212.0,1,212.0
SDF,LSE,6.0,2300.0,6,383.3333333333333
SDF,MAF,4.0,942.0,4,235.5
SDF,MCI,9.0,2595.91,9,288.4344444444444
SDF,MCO,7.0,1973.62,6,281.94571428571425
SDF,MFE,3.0,951.0,3,317.0
SDF,MHK,4.0,959.89,4,239.9725
SDF,MIA,170.0,50479.9,135,296.9405882352941
SDF,MKE,10.0,2966.09,10,296.60900000000004
SDF,MLI,1.0,212.0,1,212.0
SDF,MOB,2.0,240.98,2,120.49
SDF,MRY,2.0,733.0,2,366.5
SDF,MSN,6.0,1911.04,6,318.50666666666666
SDF,MSP,2.0,537.0,2,268.5
SDF,MSY,4.0,1995.1100000000001,3,498.77750000000003
SDF,OGG,3.0,1271.67,3,423.89000000000004
SDF,OKC,9.0,3057.24,9,339.6933333333333
SDF,OMA,4.0,863.12,4,215.78
SDF,ONT,3.0,1443.0,3,481.0
SDF,ORD,136.0,26069.49,111,191.68742647058824
SDF,ORF,3.0,648.46,3,216.15333333333334
SDF,PDX,7.0,3193.0,7,456.14285714285717
SDF,PHX,24.0,9132.2,22,380.5083333333334
SDF,PIT,1.0,191.26,1,191.26
SDF,PNS,1.0,304.0,1,304.0
SDF,PSP,2.0,169.0,2,84.5
SDF,PVD,1.0,171.07,1,171.07
SDF,RAP,2.0,857.5,2,428.75
SDF,RDU,4.0,563.22,3,140.805
SDF,RNO,4.0,1827.5,4,456.875
SDF,ROW,1.0,580.0,1,580.0
SDF,RST,4.0,1188.5,4,297.125
SDF,RSW,2.0,364.61,2,182.305
SDF,SAN,10.0,3759.7,10,375.96999999999997
SDF,SAT,12.0,4003.1,12,333.59166666666664
SDF,SAV,1.0,4.94,1,4.94
SDF,SBA,1.0,405.52,1,405.52
SDF,SBP,3.0,1144.0,3,381.3333333333333
SDF,SEA,7.0,2851.94,7,407.42
SDF,SFO,9.0,3881.9700000000003,9,431.33000000000004
SDF,SGF,8.0,3033.86,8,379.2325
SDF,SHV,4.0,915.0,4,228.75
SDF,SJC,3.0,1257.0,2,419.0
SDF,SJT,2.0,559.51,2,279.755
SDF,SJU,1.0,5.0,1,5.0
SDF,SLC,6.0,1794.71,6,299.11833333333334
SDF,SMF,4.0,1887.0,4,471.75
SDF,SNA,19.0,8863.51,19,466.5005263157895
SDF,SPS,1.0,359.0,1,359.0
SDF,STS,2.0,1431.0,2,715.5
SDF,SYR,3.0,704.94,3,234.98000000000002
SDF,TLH,2.0,529.97,2,264.985
SDF,TPA,2.0,772.49,2,386.245
SDF,TUL,10.0,2618.21,10,261.821
SDF,TUS,5.0,2071.5,5,414.3
SDF,TVC,2.0,518.0,2,259.0
SDF,XNA,16.0,5401.82,16,337.61375
SDF,YKM,1.0,488.0,1,488.0
SDY,CAE,1.0,371.0,1,371.0
SDY,DFW,2.0,911.0,2,455.5
SDY,LFT,2.0,882.5,2,441.25
SEA,ABI,6.0,1570.5,6,261.75
SEA,AGS,3.0,1568.82,3,522.9399999999999
SEA,ALB,2.0,727.8499999999999,2,363.92499999999995
SEA,AMA,2.0,763.5,2,381.75
SEA,ATL,2.0,609.27,2,304.635
SEA,ATW,2.0,651.5,2,325.75
SEA,AUS,1.0,291.88,1,291.88
SEA,AVL,4.0,1262.3600000000001,4,315.59000000000003
SEA,AZO,1.0,172.21,1,172.21
SEA,BFL,2.0,565.0,2,282.5
SEA,BHM,3.0,570.39,3,190.13
SEA,BIS,1.0,339.0,1,339.0
SEA,BMI,4.0,1008.8000000000001,4,252.20000000000002
SEA,BRO,1.0,314.0,1,314.0
SEA,BTR,9.0,2757.5,9,306.3888888888889
SEA,BUF,2.0,568.5,2,284.25
SEA,BWI,7.0,1694.78,7,242.11142857142858
SEA,CHA,10.0,3313.0699999999997,10,331.30699999999996
SEA,CID,9.0,1993.23,9,221.47
SEA,CLT,1.0,664.54,1,664.54
SEA,CMH,15.0,3564.54,15,237.636
