MARKET_COUPONS,YEAR,QUARTER,ORIGIN,DEST,REPORTING_CARRIER,TICKET_CARRIER,OPERATING_CARRIER,PASSENGERS,MARKET_FARE,MARKET_DISTANCE,NONSTOP_MILES
2,2023,1,PBI,XNA,MQ,AA,99,1.0,209.89,1382.0,1066.0
2,2023,1,XNA,PBI,MQ,AA,99,1.0,219.89,1344.0,1066.0
2,2023,1,PBI,XNA,MQ,AA,AA,1.0,226.11,1382.0,1066.0
2,2023,1,XNA,PBI,MQ,AA,99,1.0,239.12,1344.0,1066.0
2,2023,1,PBI,XNA,MQ,AA,AA,1.0,245.88,1382.0,1066.0
2,2023,1,XNA,PBI,MQ,AA,99,1.0,248.98,1344.0,1066.0
2,2023,1,PBI,XNA,MQ,AA,99,1.0,256.02,1382.0,1066.0
2,2023,1,XNA,PBI,MQ,AA,99,1.0,313.07,1344.0,1066.0
2,2023,1,PBI,XNA,MQ,AA,AA,1.0,321.93,1382.0,1066.0
2,2023,1,XNA,PBI,MQ,AA,99,1.0,313.07,1344.0,1066.0
2,2023,1,PBI,XNA,MQ,AA,99,1.0,321.93,1382.0,1066.0
2,2023,1,XNA,PBI,MQ,AA,99,1.0,491.06,1344.0,1066.0
2,2023,1,PBI,XNA,MQ,AA,99,1.0,504.94,1382.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,282.0,1203.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,501.0,1203.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,506.0,1203.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,844.0,1203.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,164.5,1203.0,1066.0
2,2023,1,PHL,XNA,MQ,AA,99,1.0,164.5,1203.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,266.0,1203.0,1066.0
2,2023,1,PHL,XNA,MQ,AA,99,1.0,266.0,1203.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,266.0,1203.0,1066.0
2,2023,1,PHL,XNA,MQ,AA,AA,1.0,266.0,1203.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,330.0,1203.0,1066.0
2,2023,1,PHL,XNA,MQ,AA,AA,1.0,330.0,1203.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,370.0,1203.0,1066.0
2,2023,1,PHL,XNA,MQ,AA,99,1.0,370.0,1203.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,391.5,1203.0,1066.0
2,2023,1,PHL,XNA,MQ,AA,99,1.0,391.5,1203.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,491.0,1203.0,1066.0
2,2023,1,PHL,XNA,MQ,AA,AA,1.0,491.0,1203.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,531.5,1203.0,1066.0
2,2023,1,PHL,XNA,MQ,AA,AA,1.0,531.5,1203.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,556.5,1203.0,1066.0
2,2023,1,PHL,XNA,MQ,AA,AA,1.0,556.5,1203.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,239.55,1203.0,1066.0
2,2023,1,PHL,XNA,MQ,AA,99,1.0,215.45,1082.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,2.0,271.66,1203.0,1066.0
2,2023,1,PHL,XNA,MQ,AA,99,2.0,244.34,1082.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,394.86,1203.0,1066.0
2,2023,1,PHL,XNA,MQ,AA,99,1.0,355.14,1082.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,501.21,1203.0,1066.0
2,2023,1,PHL,XNA,MQ,AA,99,1.0,450.79,1082.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,278.94,1203.0,1066.0
2,2023,1,PHL,XNA,MQ,AA,99,1.0,367.06,1583.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,252.82,1203.0,1066.0
2,2023,1,PHL,XNA,MQ,AA,99,1.0,252.18,1200.0,1066.0
2,2023,1,XNA,PHL,MQ,AA,99,1.0,377.47,1203.0,1066.0
2,2023,1,PHL,XNA,MQ,AA,99,1.0,376.53,1200.0,1066.0
2,2023,1,XNA,PIT,MQ,AA,99,1.0,156.0,1120.0,816.0
2,2023,1,PIT,XNA,MQ,AA,99,1.0,156.0,1120.0,816.0
2,2023,1,XNA,PIT,MQ,AA,99,1.0,252.5,1120.0,816.0
2,2023,1,PIT,XNA,MQ,AA,99,1.0,252.5,1120.0,816.0
2,2023,1,XNA,PIT,MQ,AA,99,1.0,362.5,1120.0,816.0
2,2023,1,PIT,XNA,MQ,AA,99,1.0,362.5,1120.0,816.0
2,2023,1,XNA,PIT,MQ,AA,99,1.0,466.5,1120.0,816.0
2,2023,1,PIT,XNA,MQ,AA,99,1.0,466.5,1120.0,816.0
2,2023,1,XNA,PIT,MQ,AA,99,1.0,501.5,1120.0,816.0
2,2023,1,PIT,XNA,MQ,AA,99,1.0,501.5,1120.0,816.0
2,2023,1,XNA,PIT,MQ,AA,99,1.0,265.13,1120.0,816.0
2,2023,1,PIT,XNA,MQ,AA,99,1.0,318.87,1347.0,816.0
2,2023,1,XNA,PIT,MQ,AA,99,1.0,338.68,1120.0,816.0
2,2023,1,PIT,XNA,MQ,AA,99,1.0,407.32,1347.0,816.0
2,2023,1,XNA,PIT,MQ,AA,99,1.0,318.83,1120.0,816.0
2,2023,1,PIT,XNA,MQ,AA,99,1.0,266.17,935.0,816.0
2,2023,1,XNA,PIT,MQ,AA,99,1.0,410.69,1120.0,816.0
3,2023,1,PIT,XNA,MQ,99,99,1.0,333.31,1128.0,816.0
2,2023,1,XNA,PNS,MQ,AA,99,1.0,11.0,1242.0,574.0
2,2023,1,XNA,PNS,MQ,AA,99,1.0,716.0,1242.0,574.0
2,2023,1,PNS,XNA,MQ,AA,99,1.0,716.0,1242.0,574.0
2,2023,1,XNA,PNS,MQ,AA,99,1.0,452.75,1242.0,574.0
2,2023,1,PNS,XNA,MQ,AA,99,1.0,322.25,884.0,574.0
2,2023,1,XNA,PVD,MQ,AA,99,1.0,948.0,1437.0,1283.0
2,2023,1,XNA,PVD,MQ,AA,99,1.0,400.0,1437.0,1283.0
2,2023,1,PVD,XNA,MQ,AA,99,1.0,400.0,1437.0,1283.0
2,2023,1,XNA,PVD,MQ,AA,99,1.0,335.2,1437.0,1283.0
2,2023,1,PVD,XNA,MQ,AA,MQ,1.0,319.8,1371.0,1283.0
2,2023,1,XNA,PWM,MQ,AA,99,1.0,5.0,1567.0,1366.0
2,2023,1,XNA,PWM,MQ,AA,99,1.0,541.0,1567.0,1366.0
2,2023,1,XNA,PWM,MQ,AA,99,1.0,478.63,1567.0,1366.0
2,2023,1,PWM,XNA,MQ,AA,99,1.0,441.37,1445.0,1366.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,274.0,884.0,868.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,371.0,884.0,868.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,561.0,884.0,868.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,885.0,884.0,868.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,132.0,884.0,868.0
2,2023,1,RDU,XNA,MQ,AA,99,1.0,132.0,884.0,868.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,227.0,884.0,868.0
2,2023,1,RDU,XNA,MQ,AA,99,1.0,227.0,884.0,868.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,247.5,884.0,868.0
2,2023,1,RDU,XNA,MQ,AA,99,1.0,247.5,884.0,868.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,267.5,884.0,868.0
2,2023,1,RDU,XNA,MQ,AA,99,1.0,267.5,884.0,868.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,287.5,884.0,868.0
2,2023,1,RDU,XNA,MQ,AA,99,1.0,287.5,884.0,868.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,309.5,884.0,868.0
2,2023,1,RDU,XNA,MQ,AA,AA,1.0,309.5,884.0,868.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,362.5,884.0,868.0
2,2023,1,RDU,XNA,MQ,AA,99,1.0,362.5,884.0,868.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,465.5,884.0,868.0
2,2023,1,RDU,XNA,MQ,AA,AA,1.0,465.5,884.0,868.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,557.5,884.0,868.0
2,2023,1,RDU,XNA,MQ,AA,AA,1.0,557.5,884.0,868.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,561.5,884.0,868.0
2,2023,1,RDU,XNA,MQ,AA,AA,1.0,561.5,884.0,868.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,220.9,884.0,868.0
2,2023,1,RDU,XNA,MQ,AA,99,1.0,335.1,1341.0,868.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,315.46,884.0,868.0
2,2023,1,RDU,XNA,MQ,AA,AA,1.0,478.54,1341.0,868.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,330.56,884.0,868.0
2,2023,1,RDU,XNA,MQ,AA,99,1.0,501.44,1341.0,868.0
2,2023,1,XNA,RDU,MQ,AA,99,1.0,356.7,884.0,868.0
2,2023,1,RDU,XNA,MQ,AA,99,1.0,471.3,1168.0,868.0
2,2023,1,XNA,RIC,MQ,AA,99,1.0,477.0,1011.0,943.0
2,2023,1,XNA,RIC,MQ,AA,99,1.0,339.51,1011.0,943.0
3,2023,1,RIC,XNA,MQ,99,99,1.0,335.49,1075.0,943.0
2,2023,1,XNA,RIC,MQ,AA,99,1.0,431.56,1011.0,943.0
3,2023,1,RIC,XNA,MQ,99,99,1.0,426.44,1075.0,943.0
2,2023,1,XNA,RIC,MQ,AA,99,1.0,192.0,1011.0,943.0
2,2023,1,RIC,XNA,MQ,AA,99,1.0,192.0,1011.0,943.0
2,2023,1,XNA,RIC,MQ,AA,99,1.0,227.0,1011.0,943.0
2,2023,1,RIC,XNA,MQ,AA,AA,1.0,227.0,1011.0,943.0
2,2023,1,XNA,RIC,MQ,AA,99,1.0,317.5,1011.0,943.0
2,2023,1,RIC,XNA,MQ,AA,99,1.0,317.5,1011.0,943.0
2,2023,1,XNA,RIC,MQ,AA,99,1.0,489.5,1011.0,943.0
2,2023,1,RIC,XNA,MQ,AA,99,1.0,489.5,1011.0,943.0
3,2023,1,XNA,LGA,MQ,AA,99,1.0,328.68,1303.0,1147.0
1,2023,1,LGA,XNA,MQ,AA,YX,1.0,289.32,1147.0,1147.0
2,2023,1,XNA,ROA,MQ,AA,99,1.0,5.0,909.0,797.0
2,2023,1,XNA,ROA,MQ,AA,99,1.0,556.0,909.0,797.0
2,2023,1,XNA,ROA,MQ,AA,99,1.0,227.0,909.0,797.0
2,2023,1,ROA,XNA,MQ,AA,99,1.0,227.0,909.0,797.0
2,2023,1,XNA,ROA,MQ,AA,99,1.0,313.0,909.0,797.0
2,2023,1,ROA,XNA,MQ,AA,99,1.0,313.0,909.0,797.0
3,2023,1,XNA,LGA,MQ,AA,99,1.0,321.96,1314.0,1147.0
2,2023,1,LGA,XNA,MQ,AA,99,1.0,318.04,1298.0,1147.0
2,2023,1,XNA,RSW,MQ,AA,99,1.0,137.5,1354.0,999.0
2,2023,1,RSW,XNA,MQ,AA,AA,1.0,137.5,1354.0,999.0
2,2023,1,XNA,RSW,MQ,AA,99,1.0,237.5,1354.0,999.0
2,2023,1,RSW,XNA,MQ,AA,AA,1.0,237.5,1354.0,999.0
2,2023,1,XNA,RSW,MQ,AA,99,1.0,377.5,1354.0,999.0
2,2023,1,RSW,XNA,MQ,AA,99,1.0,377.5,1354.0,999.0
2,2023,1,XNA,RSW,MQ,AA,99,1.0,401.5,1354.0,999.0
2,2023,1,RSW,XNA,MQ,AA,AA,1.0,401.5,1354.0,999.0
2,2023,1,XNA,RSW,MQ,AA,99,1.0,466.0,1354.0,999.0
2,2023,1,RSW,XNA,MQ,AA,99,1.0,466.0,1354.0,999.0
2,2023,1,XNA,RSW,MQ,AA,99,1.0,196.13,1354.0,999.0
2,2023,1,RSW,XNA,MQ,AA,AA,1.0,187.87,1297.0,999.0
2,2023,1,XNA,RSW,MQ,AA,99,1.0,268.14,1354.0,999.0
2,2023,1,RSW,XNA,MQ,AA,99,1.0,256.86,1297.0,999.0
2,2023,1,XNA,RSW,MQ,AA,99,1.0,479.08,1354.0,999.0
2,2023,1,RSW,XNA,MQ,AA,AA,1.0,458.92,1297.0,999.0
2,2023,1,XNA,SAV,MQ,AA,99,1.0,11.0,967.0,802.0
2,2023,1,XNA,SAV,MQ,AA,99,1.0,287.0,967.0,802.0
2,2023,1,XNA,SAV,MQ,AA,99,1.0,391.91,967.0,802.0
4,2023,1,SAV,XNA,MQ,AA,99,1.0,667.09,1646.0,802.0
2,2023,1,XNA,SAV,MQ,AA,99,1.0,181.5,967.0,802.0
2,2023,1,SAV,XNA,MQ,AA,AA,1.0,181.5,967.0,802.0
2,2023,1,XNA,SAV,MQ,AA,99,1.0,218.5,967.0,802.0
2,2023,1,SAV,XNA,MQ,AA,99,1.0,218.5,967.0,802.0
2,2023,1,XNA,SAV,MQ,AA,99,1.0,283.5,967.0,802.0
2,2023,1,SAV,XNA,MQ,AA,99,1.0,283.5,967.0,802.0
2,2023,1,XNA,SAV,MQ,AA,99,1.0,286.5,967.0,802.0
2,2023,1,SAV,XNA,MQ,AA,99,1.0,286.5,967.0,802.0
2,2023,1,XNA,SAV,MQ,AA,99,1.0,291.0,967.0,802.0
2,2023,1,SAV,XNA,MQ,AA,99,1.0,291.0,967.0,802.0
2,2023,1,XNA,SAV,MQ,AA,99,1.0,304.5,967.0,802.0
2,2023,1,SAV,XNA,MQ,AA,99,1.0,304.5,967.0,802.0
2,2023,1,XNA,SAV,MQ,AA,99,1.0,317.5,967.0,802.0
2,2023,1,SAV,XNA,MQ,AA,99,1.0,317.5,967.0,802.0
2,2023,1,XNA,SAV,MQ,AA,99,1.0,402.0,967.0,802.0
2,2023,1,SAV,XNA,MQ,AA,99,1.0,402.0,967.0,802.0
2,2023,1,XNA,SAV,MQ,AA,99,1.0,557.5,967.0,802.0
2,2023,1,SAV,XNA,MQ,AA,99,1.0,557.5,967.0,802.0
2,2023,1,XNA,SAV,MQ,AA,99,1.0,427.4,967.0,802.0
2,2023,1,SAV,XNA,MQ,AA,99,1.0,532.6,1205.0,802.0
3,2023,1,XNA,MOB,MQ,99,99,1.0,421.31,1395.0,520.0
1,2023,1,MOB,CLT,MQ,AA,PT,1.0,229.17,526.0,526.0
1,2023,1,CLT,XNA,MQ,AA,AA,1.0,328.51,754.0,754.0
2,2023,1,XNA,SBN,MQ,AA,99,1.0,636.0,1288.0,570.0
2,2023,1,XNA,SBN,MQ,AA,99,1.0,5.5,1288.0,570.0
1,2023,1,SBN,CLT,MQ,AA,OH,1.0,2.28,534.0,534.0
1,2023,1,CLT,XNA,MQ,AA,MQ,1.0,3.22,754.0,754.0
2,2023,1,XNA,SBY,MQ,AA,99,1.0,540.0,1125.0,1043.0
2,2023,1,XNA,SBY,MQ,AA,99,1.0,677.0,1125.0,1043.0
2,2023,1,XNA,SBY,MQ,AA,99,1.0,253.0,1125.0,1043.0
2,2023,1,SBY,XNA,MQ,AA,99,1.0,253.0,1125.0,1043.0
2,2023,1,XNA,SBY,MQ,AA,99,1.0,387.0,1125.0,1043.0
2,2023,1,SBY,XNA,MQ,AA,99,1.0,387.0,1125.0,1043.0
2,2023,1,XNA,SBY,MQ,AA,99,1.0,487.5,1125.0,1043.0
2,2023,1,SBY,XNA,MQ,AA,99,1.0,487.5,1125.0,1043.0
2,2023,1,XNA,SBY,MQ,AA,99,1.0,526.0,1125.0,1043.0
2,2023,1,SBY,XNA,MQ,AA,99,1.0,526.0,1125.0,1043.0
2,2023,1,XNA,SDF,MQ,AA,99,1.0,332.0,1089.0,490.0
2,2023,1,XNA,SDF,MQ,AA,99,1.0,156.0,1089.0,490.0
2,2023,1,SDF,XNA,MQ,AA,99,1.0,156.0,1089.0,490.0
2,2023,1,XNA,SDF,MQ,AA,99,1.0,237.5,1089.0,490.0
2,2023,1,SDF,XNA,MQ,AA,99,1.0,237.5,1089.0,490.0
2,2023,1,XNA,SDF,MQ,AA,99,1.0,322.5,1089.0,490.0
2,2023,1,SDF,XNA,MQ,AA,AA,1.0,322.5,1089.0,490.0
2,2023,1,XNA,SDF,MQ,AA,99,1.0,372.5,1089.0,490.0
2,2023,1,SDF,XNA,MQ,AA,99,1.0,372.5,1089.0,490.0
2,2023,1,XNA,SDF,MQ,AA,99,1.0,373.0,1089.0,490.0
2,2023,1,SDF,XNA,MQ,AA,99,1.0,373.0,1089.0,490.0
2,2023,1,XNA,SDF,MQ,AA,99,1.0,400.0,1089.0,490.0
2,2023,1,SDF,XNA,MQ,AA,99,1.0,400.0,1089.0,490.0
2,2023,1,XNA,SDF,MQ,AA,99,1.0,5.7,1089.0,490.0
2,2023,1,SDF,XNA,MQ,AA,99,1.0,5.3,1013.0,490.0
2,2023,1,XNA,SDF,MQ,AA,99,1.0,251.27,1089.0,490.0
2,2023,1,SDF,XNA,MQ,AA,99,1.0,233.73,1013.0,490.0
2,2023,1,XNA,SDF,MQ,AA,99,1.0,360.58,1089.0,490.0
2,2023,1,SDF,XNA,MQ,AA,99,1.0,335.42,1013.0,490.0
2,2023,1,XNA,SEA,MQ,AA,99,1.0,669.0,3033.0,1625.0
2,2023,1,XNA,SFO,MQ,AA,99,1.0,863.0,3050.0,1550.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,224.0,2229.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,244.0,2229.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,284.0,2229.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,304.0,2229.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,427.0,2229.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,196.0,2229.0,2117.0
2,2023,1,SJU,XNA,MQ,AA,99,1.0,196.0,2229.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,322.5,2229.0,2117.0
2,2023,1,SJU,XNA,MQ,AA,99,1.0,322.5,2229.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,544.5,2229.0,2117.0
2,2023,1,SJU,XNA,MQ,AA,99,1.0,544.5,2229.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,549.0,2229.0,2117.0
2,2023,1,SJU,XNA,MQ,AA,99,1.0,549.0,2229.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,672.5,2229.0,2117.0
2,2023,1,SJU,XNA,MQ,AA,99,1.0,672.5,2229.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,933.0,2229.0,2117.0
2,2023,1,SJU,XNA,MQ,AA,99,1.0,933.0,2229.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,231.77,2229.0,2117.0
2,2023,1,SJU,XNA,MQ,AA,AA,1.0,254.23,2445.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,261.81,2229.0,2117.0
2,2023,1,SJU,XNA,MQ,AA,AA,1.0,287.19,2445.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,285.18,2229.0,2117.0
2,2023,1,SJU,XNA,MQ,AA,AA,1.0,312.82,2445.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,292.34,2229.0,2117.0
2,2023,1,SJU,XNA,MQ,AA,99,1.0,320.66,2445.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,309.5,2229.0,2117.0
2,2023,1,SJU,XNA,MQ,AA,AA,1.0,339.5,2445.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,327.63,2229.0,2117.0
2,2023,1,SJU,XNA,MQ,AA,AA,1.0,359.37,2445.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,224.79,2229.0,2117.0
2,2023,1,SJU,XNA,MQ,AA,99,1.0,216.21,2144.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,560.18,2229.0,2117.0
2,2023,1,SJU,XNA,MQ,AA,99,1.0,538.82,2144.0,2117.0
2,2023,1,XNA,SJU,MQ,AA,99,1.0,836.45,2229.0,2117.0
2,2023,1,SJU,XNA,MQ,AA,99,1.0,804.55,2144.0,2117.0
2,2023,1,XNA,SRQ,MQ,AA,99,1.0,227.0,1301.0,922.0
2,2023,1,XNA,SRQ,MQ,AA,99,1.0,502.0,1301.0,922.0
2,2023,1,XNA,SRQ,MQ,AA,99,1.0,156.0,1301.0,922.0
2,2023,1,SRQ,XNA,MQ,AA,AA,1.0,156.0,1301.0,922.0
2,2023,1,XNA,SRQ,MQ,AA,99,1.0,215.5,1301.0,922.0
2,2023,1,SRQ,XNA,MQ,AA,99,1.0,215.5,1301.0,922.0
2,2023,1,XNA,SRQ,MQ,AA,99,1.0,342.5,1301.0,922.0
2,2023,1,SRQ,XNA,MQ,AA,99,1.0,342.5,1301.0,922.0
2,2023,1,XNA,SRQ,MQ,AA,99,1.0,407.5,1301.0,922.0
2,2023,1,SRQ,XNA,MQ,AA,AA,1.0,407.5,1301.0,922.0
2,2023,1,XNA,SRQ,MQ,AA,99,1.0,5.67,1301.0,922.0
2,2023,1,SRQ,XNA,MQ,AA,99,1.0,5.33,1225.0,922.0
2,2023,1,XNA,STT,MQ,AA,99,1.0,569.5,2274.0,2172.0
2,2023,1,STT,XNA,MQ,AA,99,1.0,569.5,2274.0,2172.0
2,2023,1,XNA,SYR,MQ,AA,99,1.0,362.0,1357.0,1075.0
2,2023,1,XNA,SYR,MQ,AA,99,1.0,774.0,1357.0,1075.0
2,2023,1,XNA,SYR,MQ,AA,99,1.0,297.5,1357.0,1075.0
2,2023,1,SYR,XNA,MQ,AA,AA,1.0,297.5,1357.0,1075.0
2,2023,1,XNA,SYR,MQ,AA,99,1.0,251.91,1357.0,1075.0
2,2023,1,SYR,XNA,MQ,AA,99,1.0,234.09,1261.0,1075.0
2,2023,1,XNA,SYR,MQ,AA,99,1.0,406.89,1357.0,1075.0
2,2023,1,SYR,XNA,MQ,AA,99,1.0,378.11,1261.0,1075.0
2,2023,1,XNA,SYR,MQ,AA,99,1.0,264.74,1357.0,1075.0
2,2023,1,SYR,XNA,MQ,AA,99,1.0,315.26,1616.0,1075.0
2,2023,1,XNA,SYR,MQ,AA,99,1.0,423.58,1357.0,1075.0
2,2023,1,SYR,XNA,MQ,AA,99,1.0,352.42,1129.0,1075.0
2,2023,1,XNA,TLH,MQ,AA,99,1.0,5.5,1140.0,704.0
2,2023,1,TLH,XNA,MQ,AA,99,1.0,5.5,1140.0,704.0
2,2023,1,XNA,TLH,MQ,AA,MQ,1.0,302.5,1140.0,704.0
2,2023,1,TLH,XNA,MQ,AA,MQ,1.0,302.5,1140.0,704.0
2,2023,1,XNA,TLH,MQ,AA,99,1.0,305.5,1140.0,704.0
2,2023,1,TLH,XNA,MQ,AA,99,1.0,305.5,1140.0,704.0
2,2023,1,XNA,TLH,MQ,AA,99,1.0,389.5,1140.0,704.0
2,2023,1,TLH,XNA,MQ,AA,99,1.0,389.5,1140.0,704.0
2,2023,1,XNA,TLH,MQ,AA,99,1.0,432.0,1140.0,704.0
2,2023,1,TLH,XNA,MQ,AA,99,1.0,432.0,1140.0,704.0
2,2023,1,XNA,TLH,MQ,AA,99,1.0,176.32,1140.0,704.0
1,2023,1,TLH,DCA,MQ,AA,OH,1.0,110.74,716.0,716.0
1,2023,1,DCA,XNA,MQ,AA,MQ,1.0,148.94,963.0,963.0
2,2023,1,XNA,TPA,MQ,AA,99,2.0,84.0,1261.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,182.0,1261.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,217.0,1261.0,895.0
1,2023,1,XNA,CLT,MQ,AA,MQ,1.0,112.04,754.0,754.0
1,2023,1,CLT,TPA,MQ,AA,AA,1.0,75.34,507.0,507.0
1,2023,1,TPA,BNA,MQ,--,--,1.0,0.0,612.0,612.0
1,2023,1,BNA,DCA,MQ,AA,YX,1.0,83.51,562.0,562.0
1,2023,1,DCA,XNA,MQ,AA,MQ,1.0,143.1,963.0,963.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,233.96,1261.0,895.0
2,2023,1,TPA,PHX,MQ,AA,AA,1.0,423.02,2280.0,1788.0
2,2023,1,PHX,XNA,MQ,AA,99,1.0,364.02,1962.0,1023.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,5.5,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,99,1.0,5.5,1261.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,5.5,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,AA,1.0,5.5,1261.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,101.0,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,99,1.0,101.0,1261.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,226.5,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,99,1.0,226.5,1261.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,226.5,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,AA,1.0,226.5,1261.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,232.0,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,99,1.0,232.0,1261.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,242.5,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,99,1.0,242.5,1261.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,267.5,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,AA,1.0,267.5,1261.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,271.0,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,AA,1.0,271.0,1261.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,317.5,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,99,1.0,317.5,1261.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,332.0,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,99,1.0,332.0,1261.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,349.5,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,99,1.0,349.5,1261.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,362.5,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,99,1.0,362.5,1261.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,438.5,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,99,1.0,438.5,1261.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,576.5,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,99,1.0,576.5,1261.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,167.45,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,AA,1.0,160.55,1209.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,211.87,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,99,1.0,203.13,1209.0,895.0
2,2023,1,XNA,TPA,MQ,AA,99,1.0,299.17,1261.0,895.0
2,2023,1,TPA,XNA,MQ,AA,99,1.0,286.83,1209.0,895.0
