FlightDate,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,Origin,Dest,CRSDepTime,DepTime,CRSArrTime,ArrTime,Cancelled,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Distance,ORIGIN_TIMEZONE,DEST_TIMEZONE,DEP_REFERENCE_TIME,ARR_REFERENCE_TIME,OVERNIGHT_CORRECTION,REFERENCE_ELAPSED_MIN,ELAPSED_DIFF_MIN,DEP_REFERENCE_15MIN,ARR_REFERENCE_15MIN,DEP_TIME_INDEX_COMMON,ARR_TIME_INDEX_COMMON,FAA_N_NUMBER,N-NUMBER,MFR MDL CODE,CODE,MFR,MODEL,AIRCRAFT_TYPE
2023-01-04,MQ,N931AE,3911,ORD,CMI,920,921.0,1031,1021.0,0.0,0.0,71.0,60.0,32.0,135.0,America/Chicago,America/Chicago,2023-01-04 09:20:00-06:00,2023-01-04 10:31:00-06:00,False,71.0,0.0,2023-01-04 09:15:00-06:00,2023-01-04 10:30:00-06:00,325,330,931AE,931AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-04,MQ,N764JD,3538,ORD,DAY,920,916.0,1145,1122.0,0.0,0.0,85.0,66.0,43.0,240.0,America/Chicago,America/New_York,2023-01-04 09:20:00-06:00,2023-01-04 10:45:00-06:00,False,85.0,0.0,2023-01-04 09:15:00-06:00,2023-01-04 10:45:00-06:00,325,331,764JD,764JD,3260416,3260416,EMBRAER,ERJ 170-100 STD,ERJ170
2023-01-04,MQ,N909AE,4018,ORD,DTW,920,918.0,1201,1137.0,0.0,0.0,101.0,79.0,49.0,235.0,America/Chicago,America/New_York,2023-01-04 09:20:00-06:00,2023-01-04 11:01:00-06:00,False,101.0,0.0,2023-01-04 09:15:00-06:00,2023-01-04 11:00:00-06:00,325,332,909AE,909AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-04,MQ,N928AE,3526,ORD,FNT,920,925.0,1142,1139.0,0.0,0.0,82.0,74.0,43.0,223.0,America/Chicago,America/New_York,2023-01-04 09:20:00-06:00,2023-01-04 10:42:00-06:00,False,82.0,0.0,2023-01-04 09:15:00-06:00,2023-01-04 10:30:00-06:00,325,330,928AE,928AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-04,MQ,N622AE,3872,ORD,TVC,920,918.0,1142,1115.0,0.0,0.0,82.0,57.0,41.0,224.0,America/Chicago,America/New_York,2023-01-04 09:20:00-06:00,2023-01-04 10:42:00-06:00,False,82.0,0.0,2023-01-04 09:15:00-06:00,2023-01-04 10:30:00-06:00,325,330,622AE,622AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-04,MQ,N761RW,3848,ORD,LEX,922,920.0,1155,1145.0,0.0,0.0,93.0,85.0,60.0,323.0,America/Chicago,America/New_York,2023-01-04 09:22:00-06:00,2023-01-04 10:55:00-06:00,False,93.0,0.0,2023-01-04 09:15:00-06:00,2023-01-04 10:45:00-06:00,325,331,761RW,761RW,3260416,3260416,EMBRAER,ERJ 170-100 STD,ERJ170
2023-01-04,MQ,N696AE,4241,ORD,CWA,925,924.0,1047,1027.0,0.0,0.0,82.0,63.0,43.0,213.0,America/Chicago,America/Chicago,2023-01-04 09:25:00-06:00,2023-01-04 10:47:00-06:00,False,82.0,0.0,2023-01-04 09:15:00-06:00,2023-01-04 10:45:00-06:00,325,331,696AE,696AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-04,MQ,N217NN,3836,ORD,IND,925,924.0,1143,1133.0,0.0,0.0,78.0,69.0,36.0,177.0,America/Chicago,America/New_York,2023-01-04 09:25:00-06:00,2023-01-04 10:43:00-06:00,False,78.0,0.0,2023-01-04 09:15:00-06:00,2023-01-04 10:30:00-06:00,325,330,217NN,217NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N246NN,3799,DFW,SGF,926,919.0,1046,1035.0,0.0,0.0,80.0,76.0,51.0,364.0,America/Chicago,America/Chicago,2023-01-04 09:26:00-06:00,2023-01-04 10:46:00-06:00,False,80.0,0.0,2023-01-04 09:15:00-06:00,2023-01-04 10:45:00-06:00,325,331,246NN,246NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N205NN,4055,MIA,BNA,927,927.0,1049,1056.0,0.0,0.0,142.0,149.0,128.0,806.0,America/New_York,America/Chicago,2023-01-04 08:27:00-06:00,2023-01-04 10:49:00-06:00,False,142.0,0.0,2023-01-04 08:15:00-06:00,2023-01-04 10:45:00-06:00,321,331,205NN,205NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N237NN,4019,AUS,ORD,928,923.0,1210,1152.0,0.0,0.0,162.0,149.0,126.0,977.0,America/Chicago,America/Chicago,2023-01-04 09:28:00-06:00,2023-01-04 12:10:00-06:00,False,162.0,0.0,2023-01-04 09:15:00-06:00,2023-01-04 12:00:00-06:00,325,336,237NN,237NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N259NN,3643,ORD,FSD,928,923.0,1130,1138.0,0.0,0.0,122.0,135.0,76.0,462.0,America/Chicago,America/Chicago,2023-01-04 09:28:00-06:00,2023-01-04 11:30:00-06:00,False,122.0,0.0,2023-01-04 09:15:00-06:00,2023-01-04 11:30:00-06:00,325,334,259NN,259NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N932AE,4203,ORD,GRB,929,927.0,1045,1022.0,0.0,0.0,76.0,55.0,31.0,173.0,America/Chicago,America/Chicago,2023-01-04 09:29:00-06:00,2023-01-04 10:45:00-06:00,False,76.0,0.0,2023-01-04 09:15:00-06:00,2023-01-04 10:45:00-06:00,325,331,932AE,932AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-04,MQ,N292NN,4116,CVG,BOS,930,1130.0,1129,1342.0,0.0,0.0,119.0,132.0,97.0,752.0,America/New_York,America/New_York,2023-01-04 08:30:00-06:00,2023-01-04 10:29:00-06:00,False,119.0,0.0,2023-01-04 08:30:00-06:00,2023-01-04 10:15:00-06:00,322,329,292NN,292NN,3260988,3260988,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N202NN,3582,ORD,BNA,930,927.0,1121,1111.0,0.0,0.0,111.0,104.0,70.0,409.0,America/Chicago,America/Chicago,2023-01-04 09:30:00-06:00,2023-01-04 11:21:00-06:00,False,111.0,0.0,2023-01-04 09:30:00-06:00,2023-01-04 11:15:00-06:00,326,333,202NN,202NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N922AE,3394,ORD,GRR,930,925.0,1144,1126.0,0.0,0.0,74.0,61.0,33.0,137.0,America/Chicago,America/New_York,2023-01-04 09:30:00-06:00,2023-01-04 10:44:00-06:00,False,74.0,0.0,2023-01-04 09:30:00-06:00,2023-01-04 10:30:00-06:00,326,330,922AE,922AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-04,MQ,N244NN,4028,BNA,AUS,931,921.0,1152,1143.0,0.0,0.0,141.0,142.0,131.0,756.0,America/Chicago,America/Chicago,2023-01-04 09:31:00-06:00,2023-01-04 11:52:00-06:00,False,141.0,0.0,2023-01-04 09:30:00-06:00,2023-01-04 11:45:00-06:00,326,335,244NN,244NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N939AE,4071,ORD,SGF,931,922.0,1132,1056.0,0.0,0.0,121.0,94.0,72.0,438.0,America/Chicago,America/Chicago,2023-01-04 09:31:00-06:00,2023-01-04 11:32:00-06:00,False,121.0,0.0,2023-01-04 09:30:00-06:00,2023-01-04 11:30:00-06:00,326,334,939AE,939AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-04,MQ,N273NN,3839,XNA,DFW,931,1012.0,1055,1134.0,0.0,0.0,84.0,82.0,55.0,280.0,America/Chicago,America/Chicago,2023-01-04 09:31:00-06:00,2023-01-04 10:55:00-06:00,False,84.0,0.0,2023-01-04 09:30:00-06:00,2023-01-04 10:45:00-06:00,326,331,273NN,273NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N664MS,3722,ORD,BMI,935,927.0,1046,1015.0,0.0,0.0,71.0,48.0,25.0,116.0,America/Chicago,America/Chicago,2023-01-04 09:35:00-06:00,2023-01-04 10:46:00-06:00,False,71.0,0.0,2023-01-04 09:30:00-06:00,2023-01-04 10:45:00-06:00,326,331,664MS,664MS,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-04,MQ,N905JH,3514,ORD,FAR,935,930.0,1154,1106.0,0.0,0.0,139.0,96.0,79.0,557.0,America/Chicago,America/Chicago,2023-01-04 09:35:00-06:00,2023-01-04 11:54:00-06:00,False,139.0,0.0,2023-01-04 09:30:00-06:00,2023-01-04 11:45:00-06:00,326,335,905JH,905JH,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-04,MQ,N908AE,3410,ORD,MSN,935,935.0,1046,1025.0,0.0,0.0,71.0,50.0,27.0,108.0,America/Chicago,America/Chicago,2023-01-04 09:35:00-06:00,2023-01-04 10:46:00-06:00,False,71.0,0.0,2023-01-04 09:30:00-06:00,2023-01-04 10:45:00-06:00,326,331,908AE,908AE,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-04,MQ,N271NN,4232,AUS,ELP,936,936.0,1016,1018.0,0.0,0.0,100.0,102.0,85.0,528.0,America/Chicago,America/Denver,2023-01-04 09:36:00-06:00,2023-01-04 11:16:00-06:00,False,100.0,0.0,2023-01-04 09:30:00-06:00,2023-01-04 11:15:00-06:00,326,333,271NN,271NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N232NN,4069,AUS,IND,939,936.0,1305,1245.0,0.0,0.0,146.0,129.0,105.0,919.0,America/Chicago,America/New_York,2023-01-04 09:39:00-06:00,2023-01-04 12:05:00-06:00,False,146.0,0.0,2023-01-04 09:30:00-06:00,2023-01-04 12:00:00-06:00,326,336,232NN,232NN,3260410,3260410,EMBRAER,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N223NN,3433,DFW,MHK,940,937.0,1107,1057.0,0.0,0.0,87.0,80.0,66.0,431.0,America/Chicago,America/Chicago,2023-01-04 09:40:00-06:00,2023-01-04 11:07:00-06:00,False,87.0,0.0,2023-01-04 09:30:00-06:00,2023-01-04 11:00:00-06:00,326,332,223NN,223NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N231AN,3603,ORD,CVG,940,940.0,1215,1152.0,0.0,0.0,95.0,72.0,52.0,264.0,America/Chicago,America/New_York,2023-01-04 09:40:00-06:00,2023-01-04 11:15:00-06:00,False,95.0,0.0,2023-01-04 09:30:00-06:00,2023-01-04 11:15:00-06:00,326,333,231AN,231AN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N249NN,3343,SGF,DFW,940,938.0,1113,1111.0,0.0,0.0,93.0,93.0,68.0,364.0,America/Chicago,America/Chicago,2023-01-04 09:40:00-06:00,2023-01-04 11:13:00-06:00,False,93.0,0.0,2023-01-04 09:30:00-06:00,2023-01-04 11:00:00-06:00,326,332,249NN,249NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N257NN,3347,TPA,BNA,940,932.0,1038,1051.0,0.0,0.0,118.0,139.0,111.0,612.0,America/New_York,America/Chicago,2023-01-04 08:40:00-06:00,2023-01-04 10:38:00-06:00,False,118.0,0.0,2023-01-04 08:30:00-06:00,2023-01-04 10:30:00-06:00,322,330,257NN,257NN,3260410,3260410,EMBRAER,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N300LK,3413,ORD,BOS,942,939.0,1317,1248.0,0.0,0.0,155.0,129.0,106.0,867.0,America/Chicago,America/New_York,2023-01-04 09:42:00-06:00,2023-01-04 12:17:00-06:00,False,155.0,0.0,2023-01-04 09:30:00-06:00,2023-01-04 12:15:00-06:00,326,337,300LK,300LK,3260988,3260988,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N689EC,3668,ALO,ORD,950,950.0,1102,1103.0,0.0,0.0,72.0,73.0,43.0,234.0,America/Chicago,America/Chicago,2023-01-04 09:50:00-06:00,2023-01-04 11:02:00-06:00,False,72.0,0.0,2023-01-04 09:45:00-06:00,2023-01-04 11:00:00-06:00,327,332,689EC,689EC,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-04,MQ,N235NN,3424,ORD,EWR,950,945.0,1311,1243.0,0.0,0.0,141.0,118.0,98.0,719.0,America/Chicago,America/New_York,2023-01-04 09:50:00-06:00,2023-01-04 12:11:00-06:00,False,141.0,0.0,2023-01-04 09:45:00-06:00,2023-01-04 12:00:00-06:00,327,336,235NN,235NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N240NN,3390,ORD,EYW,950,1017.0,1420,1515.0,0.0,0.0,210.0,238.0,204.0,1251.0,America/Chicago,America/New_York,2023-01-04 09:50:00-06:00,2023-01-04 13:20:00-06:00,False,210.0,0.0,2023-01-04 09:45:00-06:00,2023-01-04 13:15:00-06:00,327,341,240NN,240NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N229NN,3990,ORD,ICT,955,948.0,1214,1137.0,0.0,0.0,139.0,109.0,89.0,588.0,America/Chicago,America/Chicago,2023-01-04 09:55:00-06:00,2023-01-04 12:14:00-06:00,False,139.0,0.0,2023-01-04 09:45:00-06:00,2023-01-04 12:00:00-06:00,327,336,229NN,229NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N241NN,3504,DCA,BNA,959,955.0,1105,1050.0,0.0,0.0,126.0,115.0,95.0,562.0,America/New_York,America/Chicago,2023-01-04 08:59:00-06:00,2023-01-04 11:05:00-06:00,False,126.0,0.0,2023-01-04 08:45:00-06:00,2023-01-04 11:00:00-06:00,323,332,241NN,241NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N283NN,3378,DCA,GRR,959,1008.0,1159,1146.0,0.0,0.0,120.0,98.0,78.0,524.0,America/New_York,America/New_York,2023-01-04 08:59:00-06:00,2023-01-04 10:59:00-06:00,False,120.0,0.0,2023-01-04 08:45:00-06:00,2023-01-04 10:45:00-06:00,323,331,283NN,283NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N291NN,3959,DCA,CVG,1000,956.0,1149,1152.0,0.0,0.0,109.0,116.0,70.0,411.0,America/New_York,America/New_York,2023-01-04 09:00:00-06:00,2023-01-04 10:49:00-06:00,False,109.0,0.0,2023-01-04 09:00:00-06:00,2023-01-04 10:45:00-06:00,324,331,291NN,291NN,3260988,3260988,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N298FR,3666,EYW,MIA,1005,1002.0,1055,1043.0,0.0,0.0,50.0,41.0,25.0,126.0,America/New_York,America/New_York,2023-01-04 09:05:00-06:00,2023-01-04 09:55:00-06:00,False,50.0,0.0,2023-01-04 09:00:00-06:00,2023-01-04 09:45:00-06:00,324,327,298FR,298FR,3260988,3260988,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N214NN,3440,DCA,DSM,1006,1025.0,1212,1158.0,0.0,0.0,186.0,153.0,129.0,897.0,America/New_York,America/Chicago,2023-01-04 09:06:00-06:00,2023-01-04 12:12:00-06:00,False,186.0,0.0,2023-01-04 09:00:00-06:00,2023-01-04 12:00:00-06:00,324,336,214NN,214NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N284JN,3313,AUS,MIA,1013,1502.0,1349,1854.0,0.0,0.0,156.0,172.0,146.0,1103.0,America/Chicago,America/New_York,2023-01-04 10:13:00-06:00,2023-01-04 12:49:00-06:00,False,156.0,0.0,2023-01-04 10:00:00-06:00,2023-01-04 12:45:00-06:00,328,339,284JN,284JN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N222NS,3449,MEM,BOS,1014,1022.0,1358,1357.0,0.0,0.0,164.0,155.0,132.0,1139.0,America/Chicago,America/New_York,2023-01-04 10:14:00-06:00,2023-01-04 12:58:00-06:00,False,164.0,0.0,2023-01-04 10:00:00-06:00,2023-01-04 12:45:00-06:00,328,339,222NS,222NS,3260410,3260410,EMBRAER,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N286NN,3563,JAX,MIA,1015,1011.0,1132,1125.0,0.0,0.0,77.0,74.0,55.0,335.0,America/New_York,America/New_York,2023-01-04 09:15:00-06:00,2023-01-04 10:32:00-06:00,False,77.0,0.0,2023-01-04 09:15:00-06:00,2023-01-04 10:30:00-06:00,325,330,286NN,286NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N262NN,3992,XNA,DFW,1016,1006.0,1140,1145.0,0.0,0.0,84.0,99.0,65.0,280.0,America/Chicago,America/Chicago,2023-01-04 10:16:00-06:00,2023-01-04 11:40:00-06:00,False,84.0,0.0,2023-01-04 10:15:00-06:00,2023-01-04 11:30:00-06:00,329,334,262NN,262NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N661JA,3736,HSV,ORD,1017,1029.0,1218,1213.0,0.0,0.0,121.0,104.0,85.0,510.0,America/Chicago,America/Chicago,2023-01-04 10:17:00-06:00,2023-01-04 12:18:00-06:00,False,121.0,0.0,2023-01-04 10:15:00-06:00,2023-01-04 12:15:00-06:00,329,337,661JA,661JA,3260212,3260212,EMBRAER,EMB-145LR,ERJ145
2023-01-04,MQ,N211NN,3922,BHM,ORD,1018,1026.0,1228,1220.0,0.0,0.0,130.0,114.0,93.0,584.0,America/Chicago,America/Chicago,2023-01-04 10:18:00-06:00,2023-01-04 12:28:00-06:00,False,130.0,0.0,2023-01-04 10:15:00-06:00,2023-01-04 12:15:00-06:00,329,337,211NN,211NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N253NN,3742,ICT,DFW,1020,1048.0,1140,1234.0,0.0,0.0,80.0,106.0,57.0,328.0,America/Chicago,America/Chicago,2023-01-04 10:20:00-06:00,2023-01-04 11:40:00-06:00,False,80.0,0.0,2023-01-04 10:15:00-06:00,2023-01-04 11:30:00-06:00,329,334,253NN,253NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N243NN,4186,LBB,DFW,1022,1027.0,1137,1140.0,0.0,0.0,75.0,73.0,47.0,282.0,America/Chicago,America/Chicago,2023-01-04 10:22:00-06:00,2023-01-04 11:37:00-06:00,False,75.0,0.0,2023-01-04 10:15:00-06:00,2023-01-04 11:30:00-06:00,329,334,243NN,243NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N278NN,3808,MAF,DFW,1022,1026.0,1138,1130.0,0.0,0.0,76.0,64.0,45.0,309.0,America/Chicago,America/Chicago,2023-01-04 10:22:00-06:00,2023-01-04 11:38:00-06:00,False,76.0,0.0,2023-01-04 10:15:00-06:00,2023-01-04 11:30:00-06:00,329,334,278NN,278NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N276NN,3553,MSP,ORD,1022,1049.0,1153,1349.0,0.0,0.0,91.0,180.0,60.0,334.0,America/Chicago,America/Chicago,2023-01-04 10:22:00-06:00,2023-01-04 11:53:00-06:00,False,91.0,0.0,2023-01-04 10:15:00-06:00,2023-01-04 11:45:00-06:00,329,335,276NN,276NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N280NN,3401,SJT,DFW,1023,1021.0,1127,1112.0,0.0,0.0,64.0,51.0,38.0,229.0,America/Chicago,America/Chicago,2023-01-04 10:23:00-06:00,2023-01-04 11:27:00-06:00,False,64.0,0.0,2023-01-04 10:15:00-06:00,2023-01-04 11:15:00-06:00,329,333,280NN,280NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N268NN,3528,DRO,DFW,1024,1040.0,1330,1332.0,0.0,0.0,126.0,112.0,87.0,674.0,America/Denver,America/Chicago,2023-01-04 11:24:00-06:00,2023-01-04 13:30:00-06:00,False,126.0,0.0,2023-01-04 11:15:00-06:00,2023-01-04 13:30:00-06:00,333,342,268NN,268NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N763CC,3834,XNA,ORD,1024,1033.0,1212,1217.0,0.0,0.0,108.0,104.0,82.0,522.0,America/Chicago,America/Chicago,2023-01-04 10:24:00-06:00,2023-01-04 12:12:00-06:00,False,108.0,0.0,2023-01-04 10:15:00-06:00,2023-01-04 12:00:00-06:00,329,336,763CC,763CC,3260416,3260416,EMBRAER,ERJ 170-100 STD,ERJ170
2023-01-04,MQ,N239NN,4043,DFW,LEX,1025,1023.0,1335,1328.0,0.0,0.0,130.0,125.0,94.0,785.0,America/Chicago,America/New_York,2023-01-04 10:25:00-06:00,2023-01-04 12:35:00-06:00,False,130.0,0.0,2023-01-04 10:15:00-06:00,2023-01-04 12:30:00-06:00,329,338,239NN,239NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N210NN,3766,DFW,MSN,1025,1024.0,1244,1229.0,0.0,0.0,139.0,125.0,104.0,821.0,America/Chicago,America/Chicago,2023-01-04 10:25:00-06:00,2023-01-04 12:44:00-06:00,False,139.0,0.0,2023-01-04 10:15:00-06:00,2023-01-04 12:30:00-06:00,329,338,210NN,210NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N762DT,3531,LIT,ORD,1026,1021.0,1220,1203.0,0.0,0.0,114.0,102.0,81.0,552.0,America/Chicago,America/Chicago,2023-01-04 10:26:00-06:00,2023-01-04 12:20:00-06:00,False,114.0,0.0,2023-01-04 10:15:00-06:00,2023-01-04 12:15:00-06:00,329,337,762DT,762DT,3260416,3260416,EMBRAER,ERJ 170-100 STD,ERJ170
2023-01-04,MQ,N272NN,3557,MIA,EYW,1028,1035.0,1144,1226.0,0.0,0.0,76.0,111.0,33.0,126.0,America/New_York,America/New_York,2023-01-04 09:28:00-06:00,2023-01-04 10:44:00-06:00,False,76.0,0.0,2023-01-04 09:15:00-06:00,2023-01-04 10:30:00-06:00,325,330,272NN,272NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N224NN,3468,DFW,MAF,1029,1026.0,1149,1144.0,0.0,0.0,80.0,78.0,55.0,309.0,America/Chicago,America/Chicago,2023-01-04 10:29:00-06:00,2023-01-04 11:49:00-06:00,False,80.0,0.0,2023-01-04 10:15:00-06:00,2023-01-04 11:45:00-06:00,329,335,224NN,224NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N267NN,3838,AUS,RDU,1030,1029.0,1416,1410.0,0.0,0.0,166.0,161.0,138.0,1162.0,America/Chicago,America/New_York,2023-01-04 10:30:00-06:00,2023-01-04 13:16:00-06:00,False,166.0,0.0,2023-01-04 10:30:00-06:00,2023-01-04 13:15:00-06:00,330,341,267NN,267NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N261NN,3414,DCA,VPS,1030,1057.0,1214,1243.0,0.0,0.0,164.0,166.0,140.0,789.0,America/New_York,America/Chicago,2023-01-04 09:30:00-06:00,2023-01-04 12:14:00-06:00,False,164.0,0.0,2023-01-04 09:30:00-06:00,2023-01-04 12:00:00-06:00,326,336,261NN,261NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N206NN,3867,TUL,ORD,1032,1024.0,1225,1208.0,0.0,0.0,113.0,104.0,86.0,585.0,America/Chicago,America/Chicago,2023-01-04 10:32:00-06:00,2023-01-04 12:25:00-06:00,False,113.0,0.0,2023-01-04 10:30:00-06:00,2023-01-04 12:15:00-06:00,330,337,206NN,206NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N204NN,3858,TLH,MIA,1033,1214.0,1154,1423.0,0.0,0.0,81.0,129.0,114.0,402.0,America/New_York,America/New_York,2023-01-04 09:33:00-06:00,2023-01-04 10:54:00-06:00,False,81.0,0.0,2023-01-04 09:30:00-06:00,2023-01-04 10:45:00-06:00,326,331,204NN,204NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N227NN,4108,DFW,SGF,1035,1034.0,1202,1146.0,0.0,0.0,87.0,72.0,49.0,364.0,America/Chicago,America/Chicago,2023-01-04 10:35:00-06:00,2023-01-04 12:02:00-06:00,False,87.0,0.0,2023-01-04 10:30:00-06:00,2023-01-04 12:00:00-06:00,330,336,227NN,227NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N238NN,3411,DFW,RAP,1036,1230.0,1202,1341.0,0.0,0.0,146.0,131.0,115.0,835.0,America/Chicago,America/Denver,2023-01-04 10:36:00-06:00,2023-01-04 13:02:00-06:00,False,146.0,0.0,2023-01-04 10:30:00-06:00,2023-01-04 13:00:00-06:00,330,340,238NN,238NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N212NN,4163,LFT,DFW,1036,1046.0,1214,1214.0,0.0,0.0,98.0,88.0,64.0,351.0,America/Chicago,America/Chicago,2023-01-04 10:36:00-06:00,2023-01-04 12:14:00-06:00,False,98.0,0.0,2023-01-04 10:30:00-06:00,2023-01-04 12:00:00-06:00,330,336,212NN,212NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N215NN,3701,GJT,DFW,1039,1035.0,1345,1331.0,0.0,0.0,126.0,116.0,93.0,773.0,America/Denver,America/Chicago,2023-01-04 11:39:00-06:00,2023-01-04 13:45:00-06:00,False,126.0,0.0,2023-01-04 11:30:00-06:00,2023-01-04 13:45:00-06:00,334,343,215NN,215NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N293NN,3537,DFW,CID,1040,1039.0,1251,1237.0,0.0,0.0,131.0,118.0,93.0,685.0,America/Chicago,America/Chicago,2023-01-04 10:40:00-06:00,2023-01-04 12:51:00-06:00,False,131.0,0.0,2023-01-04 10:30:00-06:00,2023-01-04 12:45:00-06:00,330,339,293NN,293NN,3260988,3260988,YABORA INDUSTRIA AERONAUTICA S,ERJ 170-200 LR,ERJ175
2023-01-04,MQ,N228NN,3467,DFW,FSD,1040,1037.0,1258,1308.0,0.0,0.0,138.0,151.0,97.0,737.0,America/Chicago,America/Chicago,2023-01-04 10:40:00-06:00,2023-01-04 12:58:00-06:00,False,138.0,0.0,2023-01-04 10:30:00-06:00,2023-01-04 12:45:00-06:00,330,339,228NN,228NN,3260415,3260415,EMBRAER S A,ERJ 170-200 LR,ERJ175
